Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=529.0392322414078]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=291.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=287.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=284.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=280.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=277.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=273.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=270.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=266.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=263.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=259.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=256.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=252.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=249.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=245.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=242.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=238.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=235.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=231.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=228.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=224.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=221.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=217.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=214.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=210.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=207.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=203.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=200.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=196.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=193.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=189.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=186.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=182.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=179.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=175.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=172.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=168.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=165.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=161.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=158.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=154.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=151.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=147.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=144.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=140.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=137.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=133.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=130.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=126.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=123.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=119.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=116.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=112.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=109.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=105.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=102.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=98.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=95.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=91.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=88.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=84.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=81.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=77.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=74.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=70.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=67.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=63.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=60.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=56.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=53.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=49.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=46.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=42.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=39.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=35.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=32.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=28.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=25.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=21.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=18.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=14.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=11.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=7.539232241407831]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=4.039232241407831]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=0.5392322414078308]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=-2.9607677585921692]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=0.5392322414078308]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=4.039232241407831]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=7.539232241407831]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=11.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=14.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=18.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=21.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=25.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=28.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=32.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=35.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=39.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=42.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=46.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=49.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=53.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=56.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=60.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=63.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=67.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=70.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=74.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=77.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=81.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=84.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=88.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=91.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=95.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=98.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=102.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=105.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=109.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=112.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=116.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=119.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=123.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=126.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=130.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=133.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=137.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=140.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=144.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=147.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=151.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=154.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=158.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=161.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=165.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=168.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=172.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=175.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=179.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=182.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=186.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=189.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=193.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=196.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=200.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=203.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=207.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=210.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=214.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=217.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=221.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=224.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=228.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=231.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=235.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=238.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=242.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=245.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=249.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=252.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=256.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=259.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=263.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=266.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=270.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=273.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=277.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=280.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=284.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=287.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=291.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=294.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=298.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=301.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=305.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=308.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=312.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=315.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=319.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=322.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=326.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=329.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=333.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=336.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=340.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=343.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=347.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=350.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=354.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=357.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=361.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=364.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=368.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=371.53923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=375.03923224140783]
Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=378.53923224140783]
