Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=552.7064280475497, getPosY()=-379.6720391475913
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=15.752845789770959
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=18.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=20.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=23.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=25.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=28.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=30.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=33.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=35.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=38.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=40.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=43.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=45.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=48.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=50.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=53.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=55.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=58.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=60.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=63.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=65.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=68.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=70.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=73.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=75.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=78.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=80.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=83.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=85.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=88.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=90.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=93.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=95.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=98.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=100.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=103.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=105.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=108.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=110.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=113.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=115.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=118.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=120.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=123.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=125.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=128.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=130.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=133.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=135.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=138.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=140.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=143.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=145.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=148.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=150.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=153.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=155.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=158.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=160.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=163.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=165.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=168.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=170.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=173.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=175.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=178.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=180.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=183.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=185.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=188.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=190.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=193.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=195.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=198.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=200.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=203.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=205.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=208.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=210.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=213.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=215.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=218.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=220.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=223.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=225.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=228.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=230.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=233.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=235.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=238.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=240.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=243.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=245.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=248.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=250.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=253.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=255.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=258.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=260.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=263.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=265.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=268.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=270.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=273.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=275.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=278.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=280.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=283.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=285.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=288.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=290.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=293.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=295.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=298.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=300.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=303.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=305.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=308.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=310.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=313.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=315.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=318.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=320.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=323.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=325.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=328.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=330.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=333.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=335.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=338.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=340.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=343.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=345.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=348.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=350.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=353.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=355.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=358.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=360.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=363.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=365.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=368.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=370.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=373.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=375.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=378.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=380.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=383.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=385.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=388.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=390.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=393.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=395.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=398.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=400.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=403.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=405.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=408.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=410.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=413.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=415.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=418.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=420.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=423.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=425.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=428.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=430.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=433.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=435.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=438.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=440.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=443.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=445.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=448.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=450.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=453.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=455.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=458.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=460.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=463.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=465.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=468.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=470.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=473.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=475.75284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=60.33913484097573, getPosY()=478.25284578977096
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-139.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-136.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-134.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-131.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-129.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-126.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-124.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-121.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-119.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-116.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-114.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-111.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-109.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-106.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-104.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-101.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-99.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-96.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-94.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-91.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-89.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-86.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-84.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-81.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-79.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-76.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-74.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-71.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-69.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-66.59314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-64.09314759056195
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-61.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-59.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-56.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-54.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-51.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-49.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-46.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-44.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-41.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-39.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-36.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-34.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-31.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-29.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-26.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-24.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-21.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-19.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-16.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-14.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-11.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-9.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-6.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-4.093147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=-1.593147590561955
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=0.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=3.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=5.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=8.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=10.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=13.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=15.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=18.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=20.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=23.406852409438045
