Player [playerName=null, gameScore=-2, alcoholLevel=0, xMove=3.5, getGameScore()=-2, getAlcoholLevel()=0, getPosX()=368.28234077145754]
Player [playerName=null, gameScore=-758, alcoholLevel=0, xMove=-3.5, getGameScore()=-758, getAlcoholLevel()=0, getPosX()=487.2823407714575]
Player [playerName=null, gameScore=-760, alcoholLevel=0, xMove=-3.5, getGameScore()=-760, getAlcoholLevel()=0, getPosX()=483.7823407714575]
Player [playerName=null, gameScore=-762, alcoholLevel=0, xMove=-3.5, getGameScore()=-762, getAlcoholLevel()=0, getPosX()=480.2823407714575]
Player [playerName=null, gameScore=-764, alcoholLevel=0, xMove=-3.5, getGameScore()=-764, getAlcoholLevel()=0, getPosX()=476.7823407714575]
Player [playerName=null, gameScore=-766, alcoholLevel=0, xMove=-3.5, getGameScore()=-766, getAlcoholLevel()=0, getPosX()=473.2823407714575]
Player [playerName=null, gameScore=-768, alcoholLevel=0, xMove=-3.5, getGameScore()=-768, getAlcoholLevel()=0, getPosX()=469.7823407714575]
Player [playerName=null, gameScore=-770, alcoholLevel=0, xMove=-3.5, getGameScore()=-770, getAlcoholLevel()=0, getPosX()=466.2823407714575]
Player [playerName=null, gameScore=-772, alcoholLevel=0, xMove=-3.5, getGameScore()=-772, getAlcoholLevel()=0, getPosX()=462.7823407714575]
Player [playerName=null, gameScore=-774, alcoholLevel=0, xMove=-3.5, getGameScore()=-774, getAlcoholLevel()=0, getPosX()=459.2823407714575]
Player [playerName=null, gameScore=-776, alcoholLevel=0, xMove=-3.5, getGameScore()=-776, getAlcoholLevel()=0, getPosX()=455.7823407714575]
Player [playerName=null, gameScore=-778, alcoholLevel=0, xMove=-3.5, getGameScore()=-778, getAlcoholLevel()=0, getPosX()=452.2823407714575]
Player [playerName=null, gameScore=-780, alcoholLevel=0, xMove=-3.5, getGameScore()=-780, getAlcoholLevel()=0, getPosX()=448.7823407714575]
Player [playerName=null, gameScore=-782, alcoholLevel=0, xMove=-3.5, getGameScore()=-782, getAlcoholLevel()=0, getPosX()=445.2823407714575]
Player [playerName=null, gameScore=-784, alcoholLevel=0, xMove=-3.5, getGameScore()=-784, getAlcoholLevel()=0, getPosX()=441.7823407714575]
Player [playerName=null, gameScore=-786, alcoholLevel=0, xMove=-3.5, getGameScore()=-786, getAlcoholLevel()=0, getPosX()=438.2823407714575]
Player [playerName=null, gameScore=-788, alcoholLevel=0, xMove=-3.5, getGameScore()=-788, getAlcoholLevel()=0, getPosX()=434.7823407714575]
Player [playerName=null, gameScore=-790, alcoholLevel=0, xMove=-3.5, getGameScore()=-790, getAlcoholLevel()=0, getPosX()=431.2823407714575]
Player [playerName=null, gameScore=-792, alcoholLevel=0, xMove=-3.5, getGameScore()=-792, getAlcoholLevel()=0, getPosX()=427.7823407714575]
Player [playerName=null, gameScore=-794, alcoholLevel=0, xMove=-3.5, getGameScore()=-794, getAlcoholLevel()=0, getPosX()=424.2823407714575]
Player [playerName=null, gameScore=-796, alcoholLevel=0, xMove=-3.5, getGameScore()=-796, getAlcoholLevel()=0, getPosX()=420.7823407714575]
Player [playerName=null, gameScore=-798, alcoholLevel=0, xMove=-3.5, getGameScore()=-798, getAlcoholLevel()=0, getPosX()=417.2823407714575]
Player [playerName=null, gameScore=-800, alcoholLevel=0, xMove=-3.5, getGameScore()=-800, getAlcoholLevel()=0, getPosX()=413.7823407714575]
Player [playerName=null, gameScore=-802, alcoholLevel=0, xMove=-3.5, getGameScore()=-802, getAlcoholLevel()=0, getPosX()=410.2823407714575]
Player [playerName=null, gameScore=-804, alcoholLevel=0, xMove=-3.5, getGameScore()=-804, getAlcoholLevel()=0, getPosX()=406.7823407714575]
Player [playerName=null, gameScore=-806, alcoholLevel=0, xMove=-3.5, getGameScore()=-806, getAlcoholLevel()=0, getPosX()=403.2823407714575]
Player [playerName=null, gameScore=-808, alcoholLevel=0, xMove=-3.5, getGameScore()=-808, getAlcoholLevel()=0, getPosX()=399.7823407714575]
Player [playerName=null, gameScore=-810, alcoholLevel=0, xMove=-3.5, getGameScore()=-810, getAlcoholLevel()=0, getPosX()=396.2823407714575]
Player [playerName=null, gameScore=-812, alcoholLevel=0, xMove=-3.5, getGameScore()=-812, getAlcoholLevel()=0, getPosX()=392.7823407714575]
Player [playerName=null, gameScore=-814, alcoholLevel=0, xMove=-3.5, getGameScore()=-814, getAlcoholLevel()=0, getPosX()=389.2823407714575]
Player [playerName=null, gameScore=-816, alcoholLevel=0, xMove=-3.5, getGameScore()=-816, getAlcoholLevel()=0, getPosX()=385.7823407714575]
Player [playerName=null, gameScore=-818, alcoholLevel=0, xMove=-3.5, getGameScore()=-818, getAlcoholLevel()=0, getPosX()=382.2823407714575]
Player [playerName=null, gameScore=-820, alcoholLevel=0, xMove=-3.5, getGameScore()=-820, getAlcoholLevel()=0, getPosX()=378.7823407714575]
Player [playerName=null, gameScore=-822, alcoholLevel=0, xMove=-3.5, getGameScore()=-822, getAlcoholLevel()=0, getPosX()=375.2823407714575]
Player [playerName=null, gameScore=-824, alcoholLevel=0, xMove=-3.5, getGameScore()=-824, getAlcoholLevel()=0, getPosX()=371.7823407714575]
Player [playerName=null, gameScore=-826, alcoholLevel=0, xMove=-3.5, getGameScore()=-826, getAlcoholLevel()=0, getPosX()=368.2823407714575]
Player [playerName=null, gameScore=-828, alcoholLevel=0, xMove=-3.5, getGameScore()=-828, getAlcoholLevel()=0, getPosX()=364.7823407714575]
Player [playerName=null, gameScore=-830, alcoholLevel=0, xMove=-3.5, getGameScore()=-830, getAlcoholLevel()=0, getPosX()=361.2823407714575]
Player [playerName=null, gameScore=-832, alcoholLevel=0, xMove=-3.5, getGameScore()=-832, getAlcoholLevel()=0, getPosX()=357.7823407714575]
Player [playerName=null, gameScore=-834, alcoholLevel=0, xMove=-3.5, getGameScore()=-834, getAlcoholLevel()=0, getPosX()=354.2823407714575]
Player [playerName=null, gameScore=-836, alcoholLevel=0, xMove=-3.5, getGameScore()=-836, getAlcoholLevel()=0, getPosX()=350.7823407714575]
Player [playerName=null, gameScore=-838, alcoholLevel=0, xMove=-3.5, getGameScore()=-838, getAlcoholLevel()=0, getPosX()=347.2823407714575]
Player [playerName=null, gameScore=-840, alcoholLevel=0, xMove=-3.5, getGameScore()=-840, getAlcoholLevel()=0, getPosX()=343.7823407714575]
Player [playerName=null, gameScore=-842, alcoholLevel=0, xMove=-3.5, getGameScore()=-842, getAlcoholLevel()=0, getPosX()=340.2823407714575]
Player [playerName=null, gameScore=-844, alcoholLevel=0, xMove=-3.5, getGameScore()=-844, getAlcoholLevel()=0, getPosX()=336.7823407714575]
Player [playerName=null, gameScore=-846, alcoholLevel=0, xMove=-3.5, getGameScore()=-846, getAlcoholLevel()=0, getPosX()=333.2823407714575]
Player [playerName=null, gameScore=-848, alcoholLevel=0, xMove=-3.5, getGameScore()=-848, getAlcoholLevel()=0, getPosX()=329.7823407714575]
Player [playerName=null, gameScore=-850, alcoholLevel=0, xMove=-3.5, getGameScore()=-850, getAlcoholLevel()=0, getPosX()=326.2823407714575]
Player [playerName=null, gameScore=-852, alcoholLevel=0, xMove=-3.5, getGameScore()=-852, getAlcoholLevel()=0, getPosX()=322.7823407714575]
Player [playerName=null, gameScore=-854, alcoholLevel=0, xMove=-3.5, getGameScore()=-854, getAlcoholLevel()=0, getPosX()=319.2823407714575]
Player [playerName=null, gameScore=-856, alcoholLevel=0, xMove=-3.5, getGameScore()=-856, getAlcoholLevel()=0, getPosX()=315.7823407714575]
Player [playerName=null, gameScore=-858, alcoholLevel=0, xMove=-3.5, getGameScore()=-858, getAlcoholLevel()=0, getPosX()=312.2823407714575]
Player [playerName=null, gameScore=-860, alcoholLevel=0, xMove=-3.5, getGameScore()=-860, getAlcoholLevel()=0, getPosX()=308.7823407714575]
Player [playerName=null, gameScore=-862, alcoholLevel=0, xMove=-3.5, getGameScore()=-862, getAlcoholLevel()=0, getPosX()=305.2823407714575]
Player [playerName=null, gameScore=-864, alcoholLevel=0, xMove=-3.5, getGameScore()=-864, getAlcoholLevel()=0, getPosX()=301.7823407714575]
Player [playerName=null, gameScore=-866, alcoholLevel=0, xMove=-3.5, getGameScore()=-866, getAlcoholLevel()=0, getPosX()=298.2823407714575]
Player [playerName=null, gameScore=-868, alcoholLevel=0, xMove=-3.5, getGameScore()=-868, getAlcoholLevel()=0, getPosX()=294.7823407714575]
Player [playerName=null, gameScore=-870, alcoholLevel=0, xMove=-3.5, getGameScore()=-870, getAlcoholLevel()=0, getPosX()=291.2823407714575]
Player [playerName=null, gameScore=-872, alcoholLevel=0, xMove=-3.5, getGameScore()=-872, getAlcoholLevel()=0, getPosX()=287.7823407714575]
Player [playerName=null, gameScore=-874, alcoholLevel=0, xMove=-3.5, getGameScore()=-874, getAlcoholLevel()=0, getPosX()=284.2823407714575]
Player [playerName=null, gameScore=-876, alcoholLevel=0, xMove=-3.5, getGameScore()=-876, getAlcoholLevel()=0, getPosX()=280.7823407714575]
Player [playerName=null, gameScore=-878, alcoholLevel=0, xMove=-3.5, getGameScore()=-878, getAlcoholLevel()=0, getPosX()=277.2823407714575]
Player [playerName=null, gameScore=-880, alcoholLevel=0, xMove=-3.5, getGameScore()=-880, getAlcoholLevel()=0, getPosX()=273.7823407714575]
Player [playerName=null, gameScore=-882, alcoholLevel=0, xMove=-3.5, getGameScore()=-882, getAlcoholLevel()=0, getPosX()=270.2823407714575]
Player [playerName=null, gameScore=-884, alcoholLevel=0, xMove=-3.5, getGameScore()=-884, getAlcoholLevel()=0, getPosX()=266.7823407714575]
Player [playerName=null, gameScore=-886, alcoholLevel=0, xMove=-3.5, getGameScore()=-886, getAlcoholLevel()=0, getPosX()=263.2823407714575]
Player [playerName=null, gameScore=-888, alcoholLevel=0, xMove=-3.5, getGameScore()=-888, getAlcoholLevel()=0, getPosX()=259.7823407714575]
Player [playerName=null, gameScore=-890, alcoholLevel=0, xMove=-3.5, getGameScore()=-890, getAlcoholLevel()=0, getPosX()=256.2823407714575]
Player [playerName=null, gameScore=-892, alcoholLevel=0, xMove=-3.5, getGameScore()=-892, getAlcoholLevel()=0, getPosX()=252.78234077145748]
Player [playerName=null, gameScore=-894, alcoholLevel=0, xMove=-3.5, getGameScore()=-894, getAlcoholLevel()=0, getPosX()=249.28234077145748]
Player [playerName=null, gameScore=-896, alcoholLevel=0, xMove=-3.5, getGameScore()=-896, getAlcoholLevel()=0, getPosX()=245.78234077145748]
Player [playerName=null, gameScore=-898, alcoholLevel=0, xMove=-3.5, getGameScore()=-898, getAlcoholLevel()=0, getPosX()=242.28234077145748]
Player [playerName=null, gameScore=-900, alcoholLevel=0, xMove=-3.5, getGameScore()=-900, getAlcoholLevel()=0, getPosX()=238.78234077145748]
Player [playerName=null, gameScore=-902, alcoholLevel=0, xMove=-3.5, getGameScore()=-902, getAlcoholLevel()=0, getPosX()=235.28234077145748]
Player [playerName=null, gameScore=-904, alcoholLevel=0, xMove=-3.5, getGameScore()=-904, getAlcoholLevel()=0, getPosX()=231.78234077145748]
Player [playerName=null, gameScore=-906, alcoholLevel=0, xMove=-3.5, getGameScore()=-906, getAlcoholLevel()=0, getPosX()=228.28234077145748]
Player [playerName=null, gameScore=-908, alcoholLevel=0, xMove=-3.5, getGameScore()=-908, getAlcoholLevel()=0, getPosX()=224.78234077145748]
Player [playerName=null, gameScore=-910, alcoholLevel=0, xMove=-3.5, getGameScore()=-910, getAlcoholLevel()=0, getPosX()=221.28234077145748]
Player [playerName=null, gameScore=-912, alcoholLevel=0, xMove=-3.5, getGameScore()=-912, getAlcoholLevel()=0, getPosX()=217.78234077145748]
Player [playerName=null, gameScore=-914, alcoholLevel=0, xMove=-3.5, getGameScore()=-914, getAlcoholLevel()=0, getPosX()=214.28234077145748]
Player [playerName=null, gameScore=-916, alcoholLevel=0, xMove=-3.5, getGameScore()=-916, getAlcoholLevel()=0, getPosX()=210.78234077145748]
Player [playerName=null, gameScore=-918, alcoholLevel=0, xMove=-3.5, getGameScore()=-918, getAlcoholLevel()=0, getPosX()=207.28234077145748]
Player [playerName=null, gameScore=-920, alcoholLevel=0, xMove=-3.5, getGameScore()=-920, getAlcoholLevel()=0, getPosX()=203.78234077145748]
Player [playerName=null, gameScore=-922, alcoholLevel=0, xMove=-3.5, getGameScore()=-922, getAlcoholLevel()=0, getPosX()=200.28234077145748]
Player [playerName=null, gameScore=-924, alcoholLevel=0, xMove=-3.5, getGameScore()=-924, getAlcoholLevel()=0, getPosX()=196.78234077145748]
Player [playerName=null, gameScore=-926, alcoholLevel=0, xMove=-3.5, getGameScore()=-926, getAlcoholLevel()=0, getPosX()=193.28234077145748]
Player [playerName=null, gameScore=-928, alcoholLevel=0, xMove=-3.5, getGameScore()=-928, getAlcoholLevel()=0, getPosX()=189.78234077145748]
Player [playerName=null, gameScore=-930, alcoholLevel=0, xMove=-3.5, getGameScore()=-930, getAlcoholLevel()=0, getPosX()=186.28234077145748]
Player [playerName=null, gameScore=-932, alcoholLevel=0, xMove=-3.5, getGameScore()=-932, getAlcoholLevel()=0, getPosX()=182.78234077145748]
Player [playerName=null, gameScore=-934, alcoholLevel=0, xMove=-3.5, getGameScore()=-934, getAlcoholLevel()=0, getPosX()=179.28234077145748]
Player [playerName=null, gameScore=-936, alcoholLevel=0, xMove=-3.5, getGameScore()=-936, getAlcoholLevel()=0, getPosX()=175.78234077145748]
Player [playerName=null, gameScore=-938, alcoholLevel=0, xMove=-3.5, getGameScore()=-938, getAlcoholLevel()=0, getPosX()=172.28234077145748]
Player [playerName=null, gameScore=-940, alcoholLevel=0, xMove=-3.5, getGameScore()=-940, getAlcoholLevel()=0, getPosX()=168.78234077145748]
Player [playerName=null, gameScore=-942, alcoholLevel=0, xMove=-3.5, getGameScore()=-942, getAlcoholLevel()=0, getPosX()=165.28234077145748]
Player [playerName=null, gameScore=-944, alcoholLevel=0, xMove=-3.5, getGameScore()=-944, getAlcoholLevel()=0, getPosX()=161.78234077145748]
Player [playerName=null, gameScore=-946, alcoholLevel=0, xMove=-3.5, getGameScore()=-946, getAlcoholLevel()=0, getPosX()=158.28234077145748]
Player [playerName=null, gameScore=-948, alcoholLevel=0, xMove=-3.5, getGameScore()=-948, getAlcoholLevel()=0, getPosX()=154.78234077145748]
Player [playerName=null, gameScore=-950, alcoholLevel=0, xMove=-3.5, getGameScore()=-950, getAlcoholLevel()=0, getPosX()=151.28234077145748]
Player [playerName=null, gameScore=-952, alcoholLevel=0, xMove=-3.5, getGameScore()=-952, getAlcoholLevel()=0, getPosX()=147.78234077145748]
Player [playerName=null, gameScore=-954, alcoholLevel=0, xMove=-3.5, getGameScore()=-954, getAlcoholLevel()=0, getPosX()=144.28234077145748]
Player [playerName=null, gameScore=-956, alcoholLevel=0, xMove=-3.5, getGameScore()=-956, getAlcoholLevel()=0, getPosX()=140.78234077145748]
Player [playerName=null, gameScore=-958, alcoholLevel=0, xMove=-3.5, getGameScore()=-958, getAlcoholLevel()=0, getPosX()=137.28234077145748]
Player [playerName=null, gameScore=-960, alcoholLevel=0, xMove=-3.5, getGameScore()=-960, getAlcoholLevel()=0, getPosX()=133.78234077145748]
Player [playerName=null, gameScore=-962, alcoholLevel=0, xMove=-3.5, getGameScore()=-962, getAlcoholLevel()=0, getPosX()=130.28234077145748]
Player [playerName=null, gameScore=-964, alcoholLevel=0, xMove=-3.5, getGameScore()=-964, getAlcoholLevel()=0, getPosX()=126.78234077145748]
Player [playerName=null, gameScore=-966, alcoholLevel=0, xMove=-3.5, getGameScore()=-966, getAlcoholLevel()=0, getPosX()=123.28234077145748]
Player [playerName=null, gameScore=-968, alcoholLevel=0, xMove=-3.5, getGameScore()=-968, getAlcoholLevel()=0, getPosX()=119.78234077145748]
Player [playerName=null, gameScore=-970, alcoholLevel=0, xMove=-3.5, getGameScore()=-970, getAlcoholLevel()=0, getPosX()=116.28234077145748]
Player [playerName=null, gameScore=-972, alcoholLevel=0, xMove=-3.5, getGameScore()=-972, getAlcoholLevel()=0, getPosX()=112.78234077145748]
Player [playerName=null, gameScore=-974, alcoholLevel=0, xMove=-3.5, getGameScore()=-974, getAlcoholLevel()=0, getPosX()=109.28234077145748]
Player [playerName=null, gameScore=-976, alcoholLevel=0, xMove=-3.5, getGameScore()=-976, getAlcoholLevel()=0, getPosX()=105.78234077145748]
Player [playerName=null, gameScore=-978, alcoholLevel=0, xMove=-3.5, getGameScore()=-978, getAlcoholLevel()=0, getPosX()=102.28234077145748]
Player [playerName=null, gameScore=-980, alcoholLevel=0, xMove=-3.5, getGameScore()=-980, getAlcoholLevel()=0, getPosX()=98.78234077145748]
Player [playerName=null, gameScore=-982, alcoholLevel=0, xMove=-3.5, getGameScore()=-982, getAlcoholLevel()=0, getPosX()=95.28234077145748]
Player [playerName=null, gameScore=-984, alcoholLevel=0, xMove=-3.5, getGameScore()=-984, getAlcoholLevel()=0, getPosX()=91.78234077145748]
Player [playerName=null, gameScore=-986, alcoholLevel=0, xMove=-3.5, getGameScore()=-986, getAlcoholLevel()=0, getPosX()=88.28234077145748]
Player [playerName=null, gameScore=-988, alcoholLevel=0, xMove=-3.5, getGameScore()=-988, getAlcoholLevel()=0, getPosX()=84.78234077145748]
Player [playerName=null, gameScore=-990, alcoholLevel=0, xMove=-3.5, getGameScore()=-990, getAlcoholLevel()=0, getPosX()=81.28234077145748]
Player [playerName=null, gameScore=-992, alcoholLevel=0, xMove=-3.5, getGameScore()=-992, getAlcoholLevel()=0, getPosX()=77.78234077145748]
Player [playerName=null, gameScore=-994, alcoholLevel=0, xMove=-3.5, getGameScore()=-994, getAlcoholLevel()=0, getPosX()=74.28234077145748]
Player [playerName=null, gameScore=-996, alcoholLevel=0, xMove=-3.5, getGameScore()=-996, getAlcoholLevel()=0, getPosX()=70.78234077145748]
Player [playerName=null, gameScore=-998, alcoholLevel=0, xMove=-3.5, getGameScore()=-998, getAlcoholLevel()=0, getPosX()=67.28234077145748]
Player [playerName=null, gameScore=-1000, alcoholLevel=0, xMove=-3.5, getGameScore()=-1000, getAlcoholLevel()=0, getPosX()=63.782340771457484]
Player [playerName=null, gameScore=-1002, alcoholLevel=0, xMove=-3.5, getGameScore()=-1002, getAlcoholLevel()=0, getPosX()=60.282340771457484]
Player [playerName=null, gameScore=-1004, alcoholLevel=0, xMove=-3.5, getGameScore()=-1004, getAlcoholLevel()=0, getPosX()=56.782340771457484]
Player [playerName=null, gameScore=-1006, alcoholLevel=0, xMove=-3.5, getGameScore()=-1006, getAlcoholLevel()=0, getPosX()=53.282340771457484]
Player [playerName=null, gameScore=-1008, alcoholLevel=0, xMove=-3.5, getGameScore()=-1008, getAlcoholLevel()=0, getPosX()=49.782340771457484]
Player [playerName=null, gameScore=-1010, alcoholLevel=0, xMove=-3.5, getGameScore()=-1010, getAlcoholLevel()=0, getPosX()=46.282340771457484]
Player [playerName=null, gameScore=-1012, alcoholLevel=0, xMove=-3.5, getGameScore()=-1012, getAlcoholLevel()=0, getPosX()=42.782340771457484]
Player [playerName=null, gameScore=-1014, alcoholLevel=0, xMove=-3.5, getGameScore()=-1014, getAlcoholLevel()=0, getPosX()=39.282340771457484]
Player [playerName=null, gameScore=-1016, alcoholLevel=0, xMove=-3.5, getGameScore()=-1016, getAlcoholLevel()=0, getPosX()=35.782340771457484]
Player [playerName=null, gameScore=-1018, alcoholLevel=0, xMove=-3.5, getGameScore()=-1018, getAlcoholLevel()=0, getPosX()=32.282340771457484]
Player [playerName=null, gameScore=-1020, alcoholLevel=0, xMove=-3.5, getGameScore()=-1020, getAlcoholLevel()=0, getPosX()=28.782340771457484]
Player [playerName=null, gameScore=-1022, alcoholLevel=0, xMove=-3.5, getGameScore()=-1022, getAlcoholLevel()=0, getPosX()=25.282340771457484]
Player [playerName=null, gameScore=-1024, alcoholLevel=0, xMove=-3.5, getGameScore()=-1024, getAlcoholLevel()=0, getPosX()=21.782340771457484]
Player [playerName=null, gameScore=-1026, alcoholLevel=0, xMove=-3.5, getGameScore()=-1026, getAlcoholLevel()=0, getPosX()=18.282340771457484]
Player [playerName=null, gameScore=-1028, alcoholLevel=0, xMove=-3.5, getGameScore()=-1028, getAlcoholLevel()=0, getPosX()=14.782340771457484]
Player [playerName=null, gameScore=-1030, alcoholLevel=0, xMove=-3.5, getGameScore()=-1030, getAlcoholLevel()=0, getPosX()=11.282340771457484]
Player [playerName=null, gameScore=-1032, alcoholLevel=0, xMove=-3.5, getGameScore()=-1032, getAlcoholLevel()=0, getPosX()=7.782340771457484]
Player [playerName=null, gameScore=-1034, alcoholLevel=0, xMove=-3.5, getGameScore()=-1034, getAlcoholLevel()=0, getPosX()=4.282340771457484]
Player [playerName=null, gameScore=-1036, alcoholLevel=0, xMove=-3.5, getGameScore()=-1036, getAlcoholLevel()=0, getPosX()=0.7823407714574842]
Player [playerName=null, gameScore=-1038, alcoholLevel=0, xMove=3.5, getGameScore()=-1038, getAlcoholLevel()=0, getPosX()=-2.717659228542516]
Player [playerName=null, gameScore=-1040, alcoholLevel=0, xMove=3.5, getGameScore()=-1040, getAlcoholLevel()=0, getPosX()=0.7823407714574842]
Player [playerName=null, gameScore=-1042, alcoholLevel=0, xMove=3.5, getGameScore()=-1042, getAlcoholLevel()=0, getPosX()=4.282340771457484]
Player [playerName=null, gameScore=-1044, alcoholLevel=0, xMove=3.5, getGameScore()=-1044, getAlcoholLevel()=0, getPosX()=7.782340771457484]
Player [playerName=null, gameScore=-1046, alcoholLevel=0, xMove=3.5, getGameScore()=-1046, getAlcoholLevel()=0, getPosX()=11.282340771457484]
Player [playerName=null, gameScore=-1048, alcoholLevel=0, xMove=3.5, getGameScore()=-1048, getAlcoholLevel()=0, getPosX()=14.782340771457484]
Player [playerName=null, gameScore=-1050, alcoholLevel=0, xMove=3.5, getGameScore()=-1050, getAlcoholLevel()=0, getPosX()=18.282340771457484]
Player [playerName=null, gameScore=-1052, alcoholLevel=0, xMove=3.5, getGameScore()=-1052, getAlcoholLevel()=0, getPosX()=21.782340771457484]
Player [playerName=null, gameScore=-1054, alcoholLevel=0, xMove=3.5, getGameScore()=-1054, getAlcoholLevel()=0, getPosX()=25.282340771457484]
Player [playerName=null, gameScore=-1056, alcoholLevel=0, xMove=3.5, getGameScore()=-1056, getAlcoholLevel()=0, getPosX()=28.782340771457484]
Player [playerName=null, gameScore=-1058, alcoholLevel=0, xMove=3.5, getGameScore()=-1058, getAlcoholLevel()=0, getPosX()=32.282340771457484]
Player [playerName=null, gameScore=-1060, alcoholLevel=0, xMove=3.5, getGameScore()=-1060, getAlcoholLevel()=0, getPosX()=35.782340771457484]
Player [playerName=null, gameScore=-1062, alcoholLevel=0, xMove=3.5, getGameScore()=-1062, getAlcoholLevel()=0, getPosX()=39.282340771457484]
Player [playerName=null, gameScore=-1064, alcoholLevel=0, xMove=3.5, getGameScore()=-1064, getAlcoholLevel()=0, getPosX()=42.782340771457484]
Player [playerName=null, gameScore=-1066, alcoholLevel=0, xMove=3.5, getGameScore()=-1066, getAlcoholLevel()=0, getPosX()=46.282340771457484]
Player [playerName=null, gameScore=-1068, alcoholLevel=0, xMove=3.5, getGameScore()=-1068, getAlcoholLevel()=0, getPosX()=49.782340771457484]
Player [playerName=null, gameScore=-1070, alcoholLevel=0, xMove=3.5, getGameScore()=-1070, getAlcoholLevel()=0, getPosX()=53.282340771457484]
Player [playerName=null, gameScore=-1072, alcoholLevel=0, xMove=3.5, getGameScore()=-1072, getAlcoholLevel()=0, getPosX()=56.782340771457484]
Player [playerName=null, gameScore=-1074, alcoholLevel=0, xMove=3.5, getGameScore()=-1074, getAlcoholLevel()=0, getPosX()=60.282340771457484]
Player [playerName=null, gameScore=-1076, alcoholLevel=0, xMove=3.5, getGameScore()=-1076, getAlcoholLevel()=0, getPosX()=63.782340771457484]
Player [playerName=null, gameScore=-1078, alcoholLevel=0, xMove=3.5, getGameScore()=-1078, getAlcoholLevel()=0, getPosX()=67.28234077145748]
Player [playerName=null, gameScore=-1080, alcoholLevel=0, xMove=3.5, getGameScore()=-1080, getAlcoholLevel()=0, getPosX()=70.78234077145748]
Player [playerName=null, gameScore=-1082, alcoholLevel=0, xMove=3.5, getGameScore()=-1082, getAlcoholLevel()=0, getPosX()=74.28234077145748]
Player [playerName=null, gameScore=-1084, alcoholLevel=0, xMove=3.5, getGameScore()=-1084, getAlcoholLevel()=0, getPosX()=77.78234077145748]
Player [playerName=null, gameScore=-1086, alcoholLevel=0, xMove=3.5, getGameScore()=-1086, getAlcoholLevel()=0, getPosX()=81.28234077145748]
Player [playerName=null, gameScore=-1088, alcoholLevel=0, xMove=3.5, getGameScore()=-1088, getAlcoholLevel()=0, getPosX()=84.78234077145748]
Player [playerName=null, gameScore=-1090, alcoholLevel=0, xMove=3.5, getGameScore()=-1090, getAlcoholLevel()=0, getPosX()=88.28234077145748]
Player [playerName=null, gameScore=-1092, alcoholLevel=0, xMove=3.5, getGameScore()=-1092, getAlcoholLevel()=0, getPosX()=91.78234077145748]
Player [playerName=null, gameScore=-1094, alcoholLevel=0, xMove=3.5, getGameScore()=-1094, getAlcoholLevel()=0, getPosX()=95.28234077145748]
Player [playerName=null, gameScore=-1096, alcoholLevel=0, xMove=3.5, getGameScore()=-1096, getAlcoholLevel()=0, getPosX()=98.78234077145748]
Player [playerName=null, gameScore=-1098, alcoholLevel=0, xMove=3.5, getGameScore()=-1098, getAlcoholLevel()=0, getPosX()=102.28234077145748]
Player [playerName=null, gameScore=-1100, alcoholLevel=0, xMove=3.5, getGameScore()=-1100, getAlcoholLevel()=0, getPosX()=105.78234077145748]
Player [playerName=null, gameScore=-1102, alcoholLevel=0, xMove=3.5, getGameScore()=-1102, getAlcoholLevel()=0, getPosX()=109.28234077145748]
Player [playerName=null, gameScore=-1104, alcoholLevel=0, xMove=3.5, getGameScore()=-1104, getAlcoholLevel()=0, getPosX()=112.78234077145748]
Player [playerName=null, gameScore=-1106, alcoholLevel=0, xMove=3.5, getGameScore()=-1106, getAlcoholLevel()=0, getPosX()=116.28234077145748]
Player [playerName=null, gameScore=-1108, alcoholLevel=0, xMove=3.5, getGameScore()=-1108, getAlcoholLevel()=0, getPosX()=119.78234077145748]
Player [playerName=null, gameScore=-1110, alcoholLevel=0, xMove=3.5, getGameScore()=-1110, getAlcoholLevel()=0, getPosX()=123.28234077145748]
Player [playerName=null, gameScore=-1112, alcoholLevel=0, xMove=3.5, getGameScore()=-1112, getAlcoholLevel()=0, getPosX()=126.78234077145748]
Player [playerName=null, gameScore=-1114, alcoholLevel=0, xMove=3.5, getGameScore()=-1114, getAlcoholLevel()=0, getPosX()=130.28234077145748]
Player [playerName=null, gameScore=-1116, alcoholLevel=0, xMove=3.5, getGameScore()=-1116, getAlcoholLevel()=0, getPosX()=133.78234077145748]
Player [playerName=null, gameScore=-1118, alcoholLevel=0, xMove=3.5, getGameScore()=-1118, getAlcoholLevel()=0, getPosX()=137.28234077145748]
Player [playerName=null, gameScore=-1120, alcoholLevel=0, xMove=3.5, getGameScore()=-1120, getAlcoholLevel()=0, getPosX()=140.78234077145748]
Player [playerName=null, gameScore=-1122, alcoholLevel=0, xMove=3.5, getGameScore()=-1122, getAlcoholLevel()=0, getPosX()=144.28234077145748]
Player [playerName=null, gameScore=-1124, alcoholLevel=0, xMove=3.5, getGameScore()=-1124, getAlcoholLevel()=0, getPosX()=147.78234077145748]
Player [playerName=null, gameScore=-1126, alcoholLevel=0, xMove=3.5, getGameScore()=-1126, getAlcoholLevel()=0, getPosX()=151.28234077145748]
Player [playerName=null, gameScore=-1128, alcoholLevel=0, xMove=3.5, getGameScore()=-1128, getAlcoholLevel()=0, getPosX()=154.78234077145748]
Player [playerName=null, gameScore=-1130, alcoholLevel=0, xMove=3.5, getGameScore()=-1130, getAlcoholLevel()=0, getPosX()=158.28234077145748]
